Category,Restaurant Name,Price_Range_Int,google_place_id,google_formatted_address,google_lat,google_lng,google_types
Barbeque,Adamson Barbecue,2,ChIJyz5rwzo2K4gRpxMNr2J840s,"7 Queen Elizabeth Blvd, Etobicoke, ON M8Z 1L8",43.623308,-79.5021269,"barbecue_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Barque Smokehouse,2,ChIJU16oDjU0K4gRYTAXujglr3Y,"299 Roncesvalles Ave, Toronto, ON M6R 2M3",43.6480146,-79.4493454,"barbecue_restaurant,bar,restaurant,food,point_of_interest,establishment"
Barbeque,Hogtown Smoke,2,ChIJAQB0-DHL1IkRXR-_I57iN9M,"55 Colborne St, Toronto, ON M5E 1E3",43.6489605,-79.3746921,"point_of_interest,establishment"
Barbeque,STACK,2,ChIJsaVPK-gyK4gRiE_pD4KZdBU,"3265 Yonge St, Toronto, ON M4N 3P6",43.729286,-79.40309,"restaurant,barbecue_restaurant,hamburger_restaurant,american_restaurant,food,point_of_interest,establishment"
Barbeque,Beach Hill Smokehouse,2,ChIJFfULHhrM1IkRlnyvnBAAK58,"172 Main St, Toronto, ON M4E 2W1",43.6840993,-79.3004489,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Kookminhakgyo,2,ChIJgU_pDn7T1IkRqxlJIZchAf0,"6016 Yonge St, North York, ON M2M 3V9",43.7889879,-79.4182984,"korean_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Gyubee Japanese BBQ - Downtown,2,ChIJBYQwpb00K4gRZm2bJaNTf4I,"335 Bloor St W, Toronto, ON M5S 1W7",43.6671472,-79.400645,"japanese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Electric Mud BBQ,2,ChIJXRauiqw1K4gRgaA7saunUGo,"5 Brock Ave, Toronto, ON M6K 2K3",43.6420056,-79.4323526,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Stoke Stack Barbecue,3,ChIJsaVPK-gyK4gRiE_pD4KZdBU,"3265 Yonge St, Toronto, ON M4N 3P6",43.729286,-79.40309,"restaurant,barbecue_restaurant,hamburger_restaurant,american_restaurant,food,point_of_interest,establishment"
Barbeque,Cherry Street Bar-B-Que,2,ChIJIeWK9hnL1IkR0xEX33Y2oW4,"275 Cherry St, Toronto, ON M5A 3L3",43.6455937,-79.3523228,"barbecue_restaurant,american_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Bourbon Street Smokehouse,2,ChIJ___j7F80K4gRW5WKk9_gQyI,"901 Bloor St W, Toronto, ON M6H 1L2",43.6616784,-79.4262789,"restaurant,food,point_of_interest,establishment"
Barbeque,Appalachia Smokehouse and BBQ,2,ChIJKwGiivk1K4gR7TmW3vpcLGs,"264 Dupont St, Toronto, ON M5R 1V7",43.6751107,-79.4067829,"restaurant,food,point_of_interest,establishment"
Barbeque,Gyu-Kaku Japanese BBQ,3,ChIJcV3-2DPL1IkRGvJedb43ijU,"81 Church St, Toronto, ON M5C 2G2",43.6516056,-79.3748812,"barbecue_restaurant,bar,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Big Crow,3,ChIJV0OXRJ80K4gRjGpAjzKtOjA,"in the back, 176 Dupont St, Toronto, ON M5R 2E6",43.6757194,-79.4036399,"restaurant,banquet_hall,breakfast_restaurant,event_venue,point_of_interest,food,establishment"
Barbeque,Daldongnae,2,ChIJv5K-dAQtK4gRbNAx7ZGh8qU,"6034 Yonge St, North York, ON M2M 3W5",43.7897085,-79.4183587,"barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Rui’s BBQ,1,ChIJp8E10wY0K4gRfeAiFexZ_O8,"548 Rogers Rd, York, ON M6M 1B5",43.6823661,-79.4700134,"barbecue_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,Greenwood Smokehouse BBQ,2,ChIJuStZgoTM1IkR5ggr10xdPJM,"673 Danforth Ave, Toronto, ON M4J 1L3",43.6788748,-79.3442344,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Smoke Signals Bar-B-Q,2,ChIJCy4Rlfg0K4gRl6VHkEG8XPE,"1242 Dundas St W, Toronto, ON M6J 1X5",43.6496241,-79.4240902,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Uncle Smoke Cookhouse,2,ChIJZ3aCUqA1K4gRdHPaEvO-2Tk,"2285 Dundas St W, Toronto, ON M6R 1X6",43.6551852,-79.4524106,"korean_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Dang Good BBQ,1,ChIJM9HP6svL1IkRXh2Bckz6ht4,"4 Greenwood Ave, Toronto, ON M4L 2P4",43.6645666,-79.3255158,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,Urban Smoke Fusion BBQ Food Truck,1,ChIJ29WlbvAzK4gRMs5z3vkBykk,"195 Bentworth Ave #10, Toronto, ON M6A 1P9",43.7188047,-79.4697366,"catering_service,food_delivery,point_of_interest,food,establishment"
Barbeque,Little AAA,2,ChIJi8yFsITL1IkR5QUzTsVb4AY,"1276 Queen St E, Toronto, ON M4L 1C4",43.6637222,-79.3287848,"sandwich_shop,bar_and_grill,bar,meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,Boneyard Grill,2,ChIJC3nHbgEzK4gRbC7UUDKm6zA,"2409 Yonge St Unit 106, Toronto, ON M4P 2E7",43.7104583,-79.3989275,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Junction Local,3,ChIJx_vBvJ82K4gRrjgjEMNnJ10,"3076 Dundas St W, Toronto, ON M6P 1Z8",43.665608,-79.4723375,"italian_restaurant,bar,restaurant,point_of_interest,food,establishment"
Barbeque,Hogtown Smoke In the Beach,2,ChIJfSln8PfL1IkRxQbAZ1weVN4,"1959 Queen St E, Toronto, ON M4L 1H7",43.6694735,-79.302109,"restaurant,barbecue_restaurant,food,point_of_interest,establishment"
Barbeque,BBQ Express,,ChIJvWEYvq80K4gRE3pFG6if6rM,"12-18 Bellair St, Toronto, ON M5R 3N7",43.6701022,-79.3907198,"fast_food_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Popular Pot Inc / Zhuang Yuan Bbq Bar,1,ChIJlwSmBTA1K4gRd4GKvYykexg,"280 Spadina Ave. Unit C, 2/F, Toronto, ON M5T 1H2",43.6523986,-79.398554,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Earlscourt BBQ,2,ChIJDftmMHM0K4gRi_-noWgMIys,"Ave and St Clair, 1278 St Clair Ave W, Toronto, ON M6E 1B9",43.677253,-79.4472598,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Rally Sports Bar + Smokehouse,2,ChIJ658sh8XN1IkR0_EkjASZVH4,"1660 O'Connor Dr, North York, ON M4A 2R4",43.7173924,-79.3054228,"restaurant,wine_bar,bar_and_grill,pub,night_club,bar,american_restaurant,food,point_of_interest,establishment"
Barbeque,St. Matthew’s BBQ Chicken,1,ChIJ_wZ-wAE0K4gRDHdDruPRerg,"527 Rogers Rd, York, ON M6M 1B4",43.6821096,-79.4690042,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Barque Butcher Bar,2,ChIJU16oDjU0K4gRYTAXujglr3Y,"299 Roncesvalles Ave, Toronto, ON M6R 2M3",43.6480146,-79.4493454,"barbecue_restaurant,bar,restaurant,food,point_of_interest,establishment"
Barbeque,Little Piggy’s,2,ChIJPR2ynpY0K4gRET2lclZLa7Q,"469 Bloor St W, Toronto, ON M5S 1X9",43.6659508,-79.4067439,"korean_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Sharon Garden Express Bloor,,ChIJV6kI8Yw0K4gRTfjj2UFc-A0,"710 Bloor St W, Toronto, ON M6G 1L4",43.6639203,-79.4178645,"restaurant,food,point_of_interest,establishment"
Barbeque,The Grill Pit,1,ChIJDfFJ6jA1K4gRzoCZKnTciCY,"641 Bloor St W, Toronto, ON M6G 1K9",43.6641344,-79.4149401,"restaurant,american_restaurant,food,point_of_interest,establishment"
Barbeque,Mapo Korean BBQ,,ChIJJ0x5vxo1K4gRTY-g0zYBjIU,"마포감자탕, 630 Bloor St W Main Floor, Toronto, ON M6G 1K7",43.6645526,-79.4145176,"korean_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Arisu Korean BBQ & Sushi,2,ChIJA3tPQJI0K4gRX6wgBS1Mklc,"584 Bloor St W, Toronto, ON M6G 1K4",43.665081,-79.412692,"barbecue_restaurant,banquet_hall,sushi_restaurant,barbecue_area,event_venue,korean_restaurant,japanese_restaurant,bar,restaurant,point_of_interest,food,establishment"
Barbeque,King’s Noodle Restaurant,1,ChIJmR5AnsM0K4gRlGIeZrA964k,"296 Spadina Ave., Toronto, ON M5T 2E7",43.653073,-79.3984931,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,AAA Bar,2,ChIJ-ylbFjHL1IkR63UaaxBAAQ4,"138 Adelaide St E, Toronto, ON M5C 1K9",43.6517557,-79.3728061,"bar,restaurant,food,point_of_interest,establishment"
Barbeque,George’s BBQ Chicken,2,ChIJewDQNJLM1IkRDOVjzYfCUzM,"1042 Pape Ave, East York, ON M4K 3W2",43.6898368,-79.3492049,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Liberty Village Rotisserie Grill,2,ChIJs0ME2pE1K4gRtxDORTouWFk,"141 Jefferson Ave, Toronto, ON M6K 3E4",43.6398901,-79.4219521,"sandwich_shop,brunch_restaurant,breakfast_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,Kasai Grill House,2,ChIJSYkrpfE0K4gRLhqaXzRvjX8,"650 College St, Toronto, ON M6G 1B8",43.6551683,-79.4161562,"sushi_restaurant,korean_restaurant,meal_takeaway,japanese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Smoke Bourbon Bar-B-Q House,2,ChIJ0X43gGU1K4gRY5WCCZJsaVQ,"620 Yonge St, Toronto, ON M4Y 1Z8",43.6661173,-79.3853665,"restaurant,point_of_interest,food,establishment"
Barbeque,Jangwon,2,ChIJZXAKAY00K4gRVIcPMNd3Ff8,"708 Bloor St W, Toronto, ON M6G 1L4",43.6639098,-79.4177524,"korean_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Ildas Churrasqueira & Grill,,ChIJkz3iClYxK4gR9q4X5bVZF5A,"2537 Eglinton Ave W, York, ON M6M 1T2",43.690775,-79.471747,"barbecue_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Hong Fatt B-B-Q,1,ChIJJRusZ8Q0K4gRA-7YLbsg1Js,"443 Dundas St W, Toronto, ON M5T 1G6",43.6532098,-79.3959493,"barbecue_restaurant,meal_takeaway,chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Chat Bar,2,ChIJGzc0dgfU1IkR9JA7eSRK9lo,"633 Silver Star Blvd #113, Scarborough, ON M1V 4N1",43.8219517,-79.2984027,"barbecue_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Hogtown Smoke,2,ChIJLbNPx9E0K4gRIpDVnhmgUb8,"218 Adelaide St W, Toronto, ON M5H 1W7",43.6485412,-79.3877675,"fast_food_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Stop BBQ Chicken,1,ChIJB5aMXWg0K4gRpPWjuAxgSr0,"1216 Dufferin St, Toronto, ON M6H 4B7",43.6658399,-79.4381161,"brazilian_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Churrasco of St Lawrence,1,ChIJw2xvzDHL1IkR8t1WOHZnF-A,"91 Front St E, Toronto, ON M5E 1C2",43.6489232,-79.3717226,"restaurant,food,point_of_interest,establishment"
Barbeque,Tong Ha Supreme BBQ,1,ChIJgc9eeQfU1IkR67vloM8WwbQ,"633 Silver Star Blvd, Scarborough, ON M1V 5N1",43.821633,-79.298329,"barbecue_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Yummy BBQ,2,ChIJyYZBUPE1K4gRPK5mSkK6_Xw,"689 Yonge St, Toronto, ON M4Y 2B2",43.6690049,-79.3860386,"restaurant,food,point_of_interest,establishment"
Barbeque,Sing Sing Barbeque House,,ChIJo8cihk3L1IkRGWI8mF7JQsY,"351 Broadview Ave, Toronto, ON M4M 2H1",43.6651053,-79.3522311,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,AAA Bar,2,ChIJ-ylbFjHL1IkR63UaaxBAAQ4,"138 Adelaide St E, Toronto, ON M5C 1K9",43.6517557,-79.3728061,"bar,restaurant,food,point_of_interest,establishment"
Barbeque,Costa Verde BBQ Chicken,2,ChIJ65AyLp0xK4gRuqFcr22j4Do,"2764 Keele St, Toronto, ON M6M 2G2",43.7271959,-79.4824978,"restaurant,food,point_of_interest,establishment"
Barbeque,I Love BBQ,2,ChIJR7MtcwQtK4gRW6IWQQm7eTc,"6028 Yonge St, North York, ON M2M 3W5",43.7895289,-79.4183313,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Dumpling & More,2,ChIJa1G8l1s1K4gReDDI_3HxNxA,"442 Dundas St W, Toronto, ON M5T 1G7",43.6535256,-79.3957951,"chinese_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,Rodeo Brazilian Steakhouse,3,ChIJsdd5HKDM1IkRt2RCoEfxcko,"95 Danforth Ave, Toronto, ON M4K 1N2",43.6761143,-79.3584423,"steak_house,brazilian_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Union Social Eatery,2,ChIJ2-DnL1szK4gR9S5X-tKPGfo,"21 St Clair Ave W, Toronto, ON M4V 1K6",43.6876678,-79.3948586,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment"
Barbeque,Harbin Bbq,2,ChIJK_FSzVjR1IkRPmtcNPNGTmk,"3278 Midland Ave, Scarborough, ON M1V 0C9",43.805433,-79.2883342,"restaurant,barbecue_restaurant,food,point_of_interest,establishment"
Barbeque,One Plus One BBQ,2,ChIJSQfSnwfU1IkRZi-9ndv7OvA,"633 Silver Star Blvd Unit 105, Scarborough, ON M1V 5N1",43.8225463,-79.2987806,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Yang’s BBQ Restaurant,2,ChIJOX2RDl_R1IkR1TAn2HI6XJY,"4388 Finch Ave E Unit 21, Scarborough, ON M1S 4T5",43.8039057,-79.2882413,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Churrasco of St Clair,2,ChIJdQPGjAQ1K4gRJInJD4-mLyY,"679 St Clair Ave W, Toronto, ON M6C 1A7",43.6816291,-79.425331,"restaurant,point_of_interest,food,establishment"
Barbeque,Dias BBQ,,ChIJO36jKxA0K4gR14toBKEJ7aE,"1623 St Clair Ave W, Toronto, ON M6N 1H7",43.674654,-79.4566034,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Iqbal Kebab & Sweet Centre,2,ChIJQeHPMOTM1IkRHsIOzPI0Zr0,"100 Thorncliffe Park Dr, East York, ON M4H 1L9",43.7087591,-79.3448395,"grocery_store,asian_grocery_store,supermarket,market,food_store,store,food,point_of_interest,establishment"
Barbeque,Sung Sung Barbeque House,,ChIJo8cihk3L1IkRGWI8mF7JQsY,"351 Broadview Ave, Toronto, ON M4M 2H1",43.6651053,-79.3522311,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,George’s Deli & BBQ,1,ChIJpZg42knL1IkRbRsxwqz9SPc,"254 Dundas St E, Toronto, ON M5A 1Z6",43.658154,-79.372731,"deli,food_store,store,food,point_of_interest,establishment"
Barbeque,Boo Radley’s Junction Bar and Grill,2,ChIJ9WqecxU0K4gRsXPYOng9DDA,"1482 Dupont St, Toronto, ON M6P 3R9",43.6660627,-79.4503082,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment"
Barbeque,King’s BBQ Chicken Restaurant,,ChIJFRUlEqo2K4gRIlr9LQKuFAc,"573 Rogers Rd, Toronto, ON M6M",43.6818921,-79.4709588,"restaurant,food,point_of_interest,establishment"
Barbeque,Ram in the Rye,,ChIJE-F1eTXL1IkRTSXY9ULHe2U,"63 Gould St, Toronto, ON M5B 1E9",43.6579084,-79.3780668,"pub,bar,point_of_interest,establishment"
Barbeque,Southern Smoke Truck,,ChIJM9HP6svL1IkRXh2Bckz6ht4,"4 Greenwood Ave, Toronto, ON M4L 2P4",43.6645666,-79.3255158,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,The Rooster Rotisserie and Grill,1,ChIJL5ZUa3g1K4gRr1IfPCUi67A,"914 Bloor St W, Toronto, ON M6H 1L1",43.6619905,-79.4265823,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Horno BBQ,,ChIJATDMEcI0K4gRMivu2xWBd2o,"251 Augusta Ave, Toronto, ON M5T 2L7",43.6550075,-79.402113,"point_of_interest,establishment"
Barbeque,New May Hong Yuen BBQ,1,ChIJE_rNyLHW1IkRPvobK252_nA,"250 Alton Towers Cir Unit B1, Scarborough, ON M1V 4E7",43.8259635,-79.277825,"restaurant,barbecue_restaurant,point_of_interest,food,establishment"
Barbeque,Tasty BBQ Seafood Restaurant,2,ChIJDSKYnzbT1IkRp7e7i3zc0UI,"3555 Don Mills Rd. unit 11, North York, ON M2H 3N3",43.7944152,-79.3533079,"chinese_restaurant,barbecue_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Bairrada Churrasqueira Grill,2,ChIJF-qVe1c0K4gR6-YHo_N7wgg,"1000 College St, Toronto, ON M6H 1A7",43.6532958,-79.4286932,"restaurant,food,point_of_interest,establishment"
Barbeque,Hung Fok BBQ Gourmet,,ChIJu8NgeuHS1IkR6T_enPTRVUQ,"3040 Don Mills Rd., North York, ON M2J 3C1",43.7855558,-79.3520846,"barbecue_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Barbeque,520 BBQ House,2,ChIJzZGprl_R1IkRxB-m-cjjQGU,"3290 Midland Ave Unit 1, Scarborough, ON M1V 3Z9",43.806689,-79.289567,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Eduardo’s Bbq Poultry & Food,,ChIJNcAg8RU0K4gRn73rkeS2cSo,"1546 Dupont St, Toronto, ON M6P 3S6",43.6655991,-79.4526781,"restaurant,barbecue_restaurant,food,point_of_interest,establishment"
Barbeque,Sing Sing BBQ House,,ChIJQfeBq2jL1IkRPAcQLre_5C8,"349 Broadview Ave, Toronto, ON M4M 2H1",43.6650592,-79.3521425,"chinese_restaurant,fast_food_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Tiko Chicken Barbecue,,ChIJB6oyrvIwK4gRJI6ts5EDIU0,"1606 Eglinton Ave W, York, ON M6E 2G8",43.6973497,-79.4437091,"restaurant,barbecue_restaurant,food,point_of_interest,establishment"
Barbeque,Bryan’s BBQ Real Korean,2,ChIJwefi5Iw0K4gR0ZFtjepxkQQ,"699 Bloor St W, Toronto, ON M6G 1L5",43.6636218,-79.4174547,"korean_restaurant,bar,restaurant,point_of_interest,food,establishment"
Barbeque,Dupont BBQ Grill House,,ChIJNcAg8RU0K4gRn73rkeS2cSo,"1546 Dupont St, Toronto, ON M6P 3S6",43.6655991,-79.4526781,"restaurant,barbecue_restaurant,food,point_of_interest,establishment"
Barbeque,Cusina Lounge,2,ChIJZ3NfSjwzK4gRdX7B_PStBvQ,"288 Wilson Ave, North York, ON M3H 1S8",43.7375392,-79.4349239,"asian_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Toronto BBQ and Beer,2,ChIJPYqRB7bK1IkRkydERfRADfA,"120 Centre Island Dock, Toronto, ON M5J 2E9",43.6233629,-79.3786306,"bar_and_grill,barbecue_restaurant,bar,restaurant,point_of_interest,food,establishment"
Barbeque,Ka Wor Yuen BBQ,,ChIJA_PNTF_R1IkR2lBK0zILyv4,"3290 Midland Ave, Scarborough, ON M1V 3Z4",43.8062241,-79.2892642,"barbecue_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,Churrasqueira Alto Minho,,ChIJdyh64kc1K4gRwiWj0L2x0sQ,"1686 St Clair Ave W, Toronto, ON M6N 1H8",43.6746768,-79.4585913,"restaurant,food,point_of_interest,establishment"
Barbeque,Best Taste BBQ,,ChIJ3ZW4_vjR1IkRdz3Oz5BlYHM,"8 Glen Watford Dr, Scarborough, ON M1S 2C1",43.7869489,-79.2775124,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Flamingo’s Restaurant & Bar,,ChIJq5RBViE4K4gRcsQeI1uHK5c,"385 The West Mall, Etobicoke, ON M9C 1E7",43.6416759,-79.5652866,"bar_and_grill,bar,restaurant,point_of_interest,food,establishment"
Barbeque,Kam Tat BBQ Restaurant,,ChIJR4CZM9fL1IkRvlcZXG70Vpg,"354 Broadview Ave, Toronto, ON M4M 2G9",43.6651411,-79.3526456,"ramen_restaurant,japanese_restaurant,restaurant,point_of_interest,food,establishment"
Barbeque,BBQ & More,,ChIJARS5elw1K4gRd5sFma2r7TA,"390 Roncesvalles Ave, Toronto, ON M6R 2M9",43.6508176,-79.4510835,"restaurant,point_of_interest,food,establishment"
Barbeque,Chickens & Duck BBQ 南雞北鴨,,ChIJ85w1GnPR1IkRSFrNo-wUMQo,"4400 Sheppard Ave E, Scarborough, ON M1S 5H9",43.7878508,-79.2698142,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,McEwan Outdoor BBQ,,ChIJ_x-bbqU0K4gRq31Jzh37IoY,"38 Karl Fraser Rd, North York, ON M3C 0H7",43.7364401,-79.3450786,"restaurant,point_of_interest,food,establishment"
Barbeque,Dupont Bbq Chicken,2,ChIJNcAg8RU0K4gRn73rkeS2cSo,"1546 Dupont St, Toronto, ON M6P 3S6",43.6655991,-79.4526781,"restaurant,barbecue_restaurant,food,point_of_interest,establishment"
Barbeque,West Side Bbq,,ChIJL5ZUa3g1K4gRr1IfPCUi67A,"914 Bloor St W, Toronto, ON M6H 1L1",43.6619905,-79.4265823,"barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,New Sun BBQ,1,ChIJJR6Auf3T1IkRVhJhQkcnQGs,"3833 Midland Ave, Scarborough, ON M1V 5L6",43.8134974,-79.2914371,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment"
Barbeque,Da Quan BBQ Restaurant,,ChIJQQwLan3R1IkRY5fIjuXCrRk,"4186 Finch Ave E Unit 21-22, Scarborough, ON M1S 4T5",43.8039964,-79.2883391,"restaurant,food,point_of_interest,establishment"
Basque,Motivos Restaurant,,ChIJ0-mf9No1K4gRqQ2eWjxT4x8,"1042 St Clair Ave W, Toronto, ON M6E 1A5",43.6790154,-79.4389651,"bar,point_of_interest,establishment"
Belgian,Moo Frites,1,ChIJO97tMMI0K4gRUnqBm7Ijh-I,"178 Baldwin St, Toronto, ON M5T 1L8",43.654822,-79.4008563,"meal_takeaway,fast_food_restaurant,restaurant,point_of_interest,food,establishment"
Belgian,Wafels & More,1,ChIJLy4DE8I0K4gR8uX3oqhxBOQ,"237 Augusta Ave, Toronto, ON M5T 2L8",43.6547,-79.4018,"restaurant,food,point_of_interest,establishment"
Belgian,Le Petit Déjeuner,2,ChIJ42KyjzDL1IkRBO4rizh6E2g,"191 King St E, Toronto, ON M5A 1J5",43.65072,-79.3702891,"breakfast_restaurant,brunch_restaurant,bar,restaurant,food,point_of_interest,establishment"
Belgian,Wanda’s Belgian Waffles,1,ChIJLZuxo8o0K4gRXbGnuR6jRus,"361 Yonge St, Toronto, ON M5B 1S1",43.6581998,-79.3815202,"dessert_restaurant,cafe,restaurant,food,point_of_interest,establishment"
Belgian,Point Bar,2,ChIJ1zT0nB41K4gR_a8cs4gTLkA,"488 College St, Toronto, ON M6G 1A4",43.6562583,-79.4095456,"restaurant,wine_bar,hamburger_restaurant,steak_house,fine_dining_restaurant,night_club,pub,bar,american_restaurant,food,point_of_interest,establishment"
Bistros,Beerbistro,2,ChIJcQGmZDLL1IkR5bU0JChM464,"18 King St E, Toronto, ON M5C 1C4",43.6494526,-79.3771663,"restaurant,pub,bar,food,point_of_interest,establishment"
Bistros,Birch Bistro,,ChIJ5WYrqjEzK4gRaLVWSCQURWY,"623 Mt Pleasant Rd, Toronto, ON M4S 2M9",43.7045089,-79.3883192,"restaurant,point_of_interest,food,establishment"
Bistros,Aloette,3,ChIJVVXhcts0K4gR9wRXqbtY0rY,"163 Spadina Ave. 1st Floor, Toronto, ON M5V 2A5",43.648548,-79.395963,"brunch_restaurant,french_restaurant,diner,bar,restaurant,food,point_of_interest,establishment"
Bistros,Peter Pan Bistro,2,ChIJrWJ6w9o0K4gReSmgRRvag0I,"373 Queen St W, Toronto, ON M5V 2A4",43.649223,-79.393481,"restaurant,liquor_store,cafe,point_of_interest,food,store,establishment"
Bistros,Restaurant La Banane,4,ChIJGSARXfk0K4gRt12CwCluU08,"227 Ossington Ave, Toronto, ON M6J 2Z8",43.6490287,-79.4205093,"restaurant,point_of_interest,food,establishment"
Bistros,Marron Bistro,3,ChIJVfQtep8zK4gRODiOsdtDWXY,"948 Eglinton Ave W, Toronto, ON M6C 2C5",43.70054,-79.428673,"fine_dining_restaurant,restaurant,point_of_interest,food,establishment"
Bistros,Cafe CanCan,3,ChIJM5HugJU0K4gReGs3Td861vk,"89 Harbord St, Toronto, ON M5S 1G4",43.6626839,-79.4034423,"french_restaurant,restaurant,food,point_of_interest,establishment"
Bistros,Modo Mio Italian Bistro,2,ChIJrTg6GVwzK4gR3CG6S-gqHl4,"1923C Avenue Rd, North York, ON M5M 4A2",43.7336346,-79.4193734,"middle_eastern_restaurant,bakery,food_store,store,restaurant,food,point_of_interest,establishment"
Bistros,Polly Anna,,ChIJ04-1cdrL1IkRmDxLeL5V-bU,"1054 1/2, Gerrard St E, Toronto, ON M4M 1Z8",43.6692314,-79.3360958,"restaurant,bar,point_of_interest,food,establishment"
